image_name,mae,rmse,imae,irmse
1928.png,22514.74,27072.096,28.399796,31.675072
1929.png,22976.332,27426.05,27.392813,30.649357
193.png,26928.037,32565.76,25.323053,29.345974
1930.png,23346.707,27899.07,26.559671,29.578152
1931.png,23303.17,27991.918,26.7659,29.65267
1932.png,22576.184,27106.99,27.511187,30.428331
1933.png,22439.773,27078.23,27.769697,30.672428
1934.png,21821.508,26457.383,28.455462,31.342901
1935.png,23034.697,28643.178,27.818583,30.7529
1936.png,23258.941,28960.135,27.9321,30.996284
1937.png,22946.11,28423.629,27.899849,30.87317
1938.png,24095.592,29768.092,27.572437,30.93518
1939.png,23056.256,28202.549,27.66815,30.865402
194.png,26377.838,31989.69,25.742296,29.709208
1940.png,21013.436,25526.695,29.23945,32.12926
1941.png,21624.832,26722.973,28.980837,32.061054
1942.png,22312.797,27828.172,28.736897,31.970358
1943.png,22682.977,28097.99,28.21158,31.307774
1944.png,23869.582,28699.068,27.352037,30.719557
1945.png,23028.64,27373.84,27.341629,30.487411
1946.png,22351.533,26223.998,27.45876,30.443615
1947.png,22095.133,25733.227,27.411139,30.306458
1948.png,22108.934,25868.459,27.561066,30.42791
1949.png,21510.764,25189.877,28.235512,31.130245
195.png,25350.838,31568.215,27.066519,30.865675
1950.png,21194.795,24927.346,28.676937,31.553564
1951.png,20959.498,24884.934,29.203485,32.12311
1952.png,20629.871,24291.4,29.396667,32.215416
1953.png,20742.678,24580.55,29.51033,32.511925
1954.png,20426.754,24260.352,30.034079,33.055496
1955.png,20431.936,24455.328,30.044054,33.027344
1956.png,21888.516,27320.205,29.583975,33.104885
1957.png,22967.352,28723.021,28.617746,32.113285
1958.png,23679.527,29507.816,27.950369,31.72891
1959.png,23610.111,29071.283,27.78176,31.546413
196.png,26645.365,32897.48,26.00126,29.780088
1960.png,24223.982,29991.35,27.68894,31.424326
1961.png,24091.307,29816.406,27.976974,31.723593
1962.png,22254.639,27440.377,29.662313,33.232975
1963.png,18355.486,23063.209,33.65192,36.018665
1964.png,18851.725,23793.162,33.783607,36.378082
1965.png,21384.135,26706.252,31.11732,34.49677
1966.png,21443.908,26326.47,30.608858,34.011417
1967.png,21620.582,26431.191,30.362354,33.809017
1968.png,21626.896,26435.8,30.215256,33.68131
1969.png,21504.074,26106.898,30.196009,33.704044
197.png,25442.395,31735.348,27.028004,30.723707
1970.png,21019.53,25439.354,30.578396,34.008144
1971.png,21577.318,26172.957,30.154905,33.63205
1972.png,20721.604,25012.965,31.54516,35.062157
1973.png,20530.705,24788.902,31.885891,35.50316
1974.png,21196.191,25539.076,31.516855,35.25759
1975.png,21520.023,25818.115,30.93792,34.63799
1976.png,21586.246,25893.748,31.00325,34.829735
1977.png,21005.893,25134.486,31.24515,34.850353
1978.png,20694.527,24710.6,31.273438,34.78683
1979.png,20111.37,23983.588,31.86448,35.24717
198.png,24470.79,30463.406,27.356894,30.953379
1980.png,19908.85,23891.143,32.59058,35.94602
1981.png,19076.818,22754.062,33.24333,36.53492
1982.png,19171.69,22983.318,33.49859,36.80697
1983.png,19422.072,23231.951,33.128784,36.495102
1984.png,19840.719,23702.18,32.500015,35.909813
1985.png,19497.191,23244.154,32.789753,36.091938
1986.png,18768.773,22210.469,33.396362,36.57044
1987.png,19307.219,22960.82,33.446774,36.760735
1988.png,19311.684,22968.975,33.387074,36.719875
1989.png,18951.912,22552.527,33.73253,37.05569
199.png,24549.145,30335.959,27.009933,30.522017
1990.png,19387.49,23036.96,32.88076,36.164623
1991.png,18718.818,22284.582,33.948463,37.177406
1992.png,18559.111,22106.572,34.15076,37.319664
1993.png,18582.59,22013.387,33.56901,36.569077
1994.png,18226.504,21439.996,33.881702,36.765774
1995.png,18232.879,21136.795,32.830177,35.43453
1996.png,18277.549,21053.76,32.615593,35.21236
1997.png,19126.17,21976.184,31.004385,33.663883
1998.png,19039.658,21915.256,31.155037,33.842037
1999.png,18996.555,21935.496,31.125055,33.69257
200.png,26003.154,31508.307,25.089361,28.288656
2000.png,18916.748,21822.104,30.857546,33.394276
2001.png,18791.137,21689.65,31.022575,33.485935
2002.png,18489.494,21474.363,31.3331,33.64798
2003.png,18676.172,22935.662,31.676746,33.92706
2004.png,20934.697,28963.2,32.7961,35.441372
2005.png,23032.986,32509.594,32.48491,35.618595
2006.png,22239.393,31140.773,33.014446,36.355434
2007.png,24255.195,33467.965,32.49593,36.641163
2008.png,24801.059,34075.18,32.607933,36.98931
2009.png,26872.918,34900.715,27.905945,32.32548
201.png,24930.58,30217.775,25.84363,29.041542
2010.png,26971.281,34812.184,27.685518,32.353302
2011.png,27031.914,34798.434,27.185698,31.769434
2012.png,27350.273,34934.09,27.217117,31.790304
2013.png,27760.482,35463.484,27.289515,32.00512
2014.png,29361.805,35999.645,24.38034,28.945284
2015.png,28930.04,35243.445,24.337362,28.811056
2016.png,24881.83,30004.084,25.911425,29.69617
2017.png,24665.61,30181.975,26.965597,30.98247
2018.png,24817.086,30363.936,26.808563,30.722298
2019.png,24672.023,30412.281,27.077301,30.994083
202.png,24412.941,30039.11,26.7877,29.980762
2020.png,24501.143,30831.416,27.191074,30.450474
2021.png,25932.896,32792.953,26.440296,30.073273
2022.png,26313.67,33240.1,26.124208,29.658083
2023.png,25394.828,32232.451,26.998526,30.521502
2024.png,26328.459,32913.434,26.080235,29.706867
2025.png,27473.988,33812.52,24.876888,28.718449
2026.png,27833.602,34093.195,24.460573,28.343376
2027.png,26692.186,32853.586,25.161491,29.23523
2028.png,25096.871,30644.121,26.293482,29.858795
2029.png,27570.193,33122.98,23.909643,27.173153
203.png,24325.115,29924.777,26.958271,30.075066
2030.png,27921.096,33871.992,23.576633,26.844702
2031.png,27195.77,32930.383,24.156988,27.602276
2032.png,25212.084,31000.13,26.362167,29.861078
2033.png,25376.273,31012.809,26.124706,29.612072
2034.png,25245.041,31034.102,26.328133,29.979338
2035.png,24443.518,29615.26,26.112614,29.63576
2036.png,24750.803,30264.521,26.072184,29.67549
2037.png,23883.002,29771.926,28.015732,31.56344
2038.png,22807.824,28302.098,28.698181,31.900412
2039.png,23582.664,28888.855,28.155655,31.958477
204.png,23458.94,28780.104,27.327343,30.349483
2040.png,23855.04,29294.234,27.119267,30.495266
2041.png,24223.428,29702.113,26.96301,30.330757
2042.png,27387.355,33142.207,24.633368,28.443071
2043.png,23740.13,29318.031,27.704908,31.109283
2044.png,23884.877,29382.043,27.494461,30.865162
2045.png,25088.922,30101.273,25.430923,28.446854
2046.png,24676.799,29395.32,25.762226,28.997883
2047.png,25001.578,29821.152,25.946732,29.538685
2048.png,24895.387,29891.889,26.052702,29.588469
2049.png,25308.09,30668.543,26.27765,29.982107
205.png,24152.396,29458.67,26.24705,29.160301
2050.png,25560.83,30597.977,25.9393,29.708675
2051.png,26195.115,31598.943,25.377586,28.920258
2052.png,25559.656,30644.756,25.781616,29.337822
2053.png,23809.537,28857.32,27.959866,31.654999
2054.png,23723.1,28910.807,28.024712,31.683638
2055.png,23116.133,27623.709,28.10151,31.38363
2056.png,22356.188,26548.234,28.491657,31.819897
2057.png,22249.059,26281.338,28.588219,31.884613
2058.png,22547.613,26965.504,27.934942,31.269058
2059.png,24092.65,29769.844,27.127607,30.488756
206.png,23273.896,28460.145,28.001995,31.308483
2060.png,24013.838,30096.34,28.200706,31.787
2061.png,23834.377,29919.232,28.140945,31.637127
2062.png,24268.998,30580.775,28.062645,31.66065
2063.png,23015.629,28475.467,28.794659,32.171288
2064.png,23551.043,28385.533,26.884098,29.928722
2065.png,24294.049,29059.703,26.130247,29.238186
2066.png,24439.82,29506.424,25.879232,29.046331
2067.png,23920.584,28553.564,26.355696,29.724922
2068.png,23593.322,28214.209,26.769255,30.135616
2069.png,24660.113,29714.617,25.95538,29.406914
207.png,23719.47,28894.832,27.818611,31.36495
2070.png,24719.322,29828.252,25.716614,29.048859
2071.png,24397.1,29587.396,26.252228,29.661196
2072.png,24764.197,30131.318,25.916492,29.554205
2073.png,25564.764,31227.215,25.480318,29.107664
2074.png,25204.15,31894.568,26.91898,30.885275
2075.png,25570.746,31747.385,25.845068,29.511694
2076.png,25097.19,31195.898,26.708717,30.374943
2077.png,25408.021,31757.578,26.529772,30.243477
2078.png,25713.252,31511.441,25.280468,28.960463
2079.png,24141.145,29551.932,26.164444,29.630869
208.png,23448.023,28395.225,27.582514,31.02649
2080.png,23968.283,29221.75,26.48895,30.007017
2081.png,23654.484,28811.508,26.83067,30.244125
2082.png,23444.396,28482.322,26.8458,30.254059
2083.png,23651.695,28655.312,26.679668,30.138054
2084.png,23669.158,28896.8,26.719484,29.997883
2085.png,23147.986,28587.828,27.693672,31.091959
2086.png,23137.742,28407.256,27.50018,30.871601
2087.png,23940.379,29652.887,27.333488,30.908854
2088.png,24073.182,29661.299,26.935057,30.508554
2089.png,24873.615,30525.08,26.281727,29.732273
209.png,23256.723,27964.863,27.714025,31.094933
2090.png,24515.58,29920.76,26.265623,29.616308
2091.png,24180.215,29394.75,26.35722,29.755186
2092.png,23899.94,29335.754,26.947968,30.292425
2093.png,23176.08,28215.098,27.630043,31.184578
2094.png,23698.67,28965.195,27.707642,31.23678
2095.png,23201.682,28226.582,27.493574,30.984697
2096.png,23018.639,27739.908,28.507713,32.04642
2097.png,22796.27,27147.322,27.761665,31.203108
2098.png,21424.48,25754.58,29.855572,33.495335
2099.png,21445.938,25688.064,29.910309,33.63768
210.png,23558.164,28307.443,27.376614,30.634462
2100.png,21648.346,25800.8,29.691349,33.653183
2101.png,20905.225,25056.244,30.226376,34.00743
2102.png,20650.521,24859.45,30.729206,34.42503
2103.png,20524.697,24615.469,30.867716,34.52249
2104.png,19635.236,23763.04,32.273563,35.784817
2105.png,20163.012,24358.678,31.580158,35.112827
2106.png,19652.953,23770.79,32.33474,35.790264
2107.png,20769.55,24858.668,31.116343,34.83883
2108.png,19796.445,26531.46,34.42423,37.722954
2109.png,19596.135,26790.531,35.337486,38.5345
211.png,23992.066,28606.836,26.685938,30.040907
2110.png,20518.098,28285.709,34.72187,38.081608
2111.png,20303.314,28038.469,34.690758,38.017647
2112.png,20953.457,28869.547,34.258133,37.72002
2113.png,20616.162,28586.527,34.52466,37.88546
2114.png,21911.855,31238.332,35.084923,38.78831
2115.png,22547.457,32407.729,35.54467,39.652924
2116.png,24734.352,34965.145,33.81565,39.047962
2117.png,24815.441,34637.3,32.64309,37.402157
2118.png,25945.064,35110.42,31.252201,35.963642
2119.png,24663.322,33851.18,32.96895,37.828884
212.png,23229.957,27444.836,27.055464,30.39393
2120.png,24659.908,34005.97,33.297,37.94997
2121.png,25270.307,33223.785,31.901457,37.070717
2122.png,26208.152,34157.55,30.739237,36.13124
2123.png,25737.107,33049.824,29.79353,34.89055
2124.png,25718.113,32864.91,29.438553,34.44055
2125.png,25551.639,32394.174,28.688341,33.3736
2126.png,25914.994,32822.3,28.82847,33.3257
2127.png,26092.842,33347.367,29.335243,34.073174
2128.png,26294.303,32305.305,26.63568,30.973814
2129.png,26262.5,32098.771,26.167406,30.473583
213.png,23571.508,27936.84,26.95487,30.236624
2130.png,26226.586,31909.008,25.9515,30.284422
2131.png,26437.299,32301.04,25.992687,30.278065
2132.png,26557.812,31968.748,25.430178,29.681515
2133.png,25980.36,31146.77,25.451355,29.436382
2134.png,25280.166,30364.059,25.41668,29.174477
2135.png,24849.11,29958.152,25.785017,29.52417
2136.png,24630.053,30184.633,26.541454,30.299147
2137.png,24581.32,30056.037,26.469934,30.274122
2138.png,25075.414,30953.035,26.455755,30.201647
2139.png,26772.248,32449.047,24.645014,28.729397
214.png,23086.924,27010.254,27.083588,30.432114
2140.png,26258.193,31901.498,24.895414,28.903
2141.png,25845.525,31419.906,25.195045,29.187893
2142.png,25498.283,31072.117,25.11363,28.946985
2143.png,25863.947,32068.857,25.66645,29.884144
2144.png,27858.822,33866.42,23.779106,28.084171
2145.png,28451.451,34722.414,23.586388,27.93649
2146.png,28373.967,34010.285,23.170736,27.386263
2147.png,29903.037,36039.97,22.181917,26.414158
2148.png,30577.086,36661.516,20.767942,24.325924
2149.png,28818.5,34473.766,21.548712,24.737862
215.png,21520.137,25122.984,28.763449,32.085606
2150.png,27372.373,33474.4,23.447336,27.360155
2151.png,29014.854,35236.703,22.460949,25.628191
2152.png,26938.707,32676.541,23.933838,26.979567
2153.png,25342.623,31229.984,25.41287,28.983795
2154.png,26339.701,32909.26,25.944815,30.003529
2155.png,28844.516,35559.246,23.090965,26.676699
2156.png,27786.361,34569.457,24.555027,28.608484
2157.png,27945.14,34521.54,24.906,29.098486
2158.png,27336.418,33205.664,24.583942,28.691832
2159.png,27350.773,33026.887,24.646599,28.697186
216.png,21258.54,24754.43,29.370808,32.68427
2160.png,27735.525,33527.99,24.621904,28.84464
2161.png,27720.367,33548.48,24.670155,28.867373
2162.png,27394.752,32835.363,24.573338,28.819347
2163.png,26991.295,32219.814,24.649187,28.832527
2164.png,26459.656,31715.793,25.040146,29.18701
2165.png,26502.604,31579.748,24.929562,29.167612
2166.png,24670.828,29627.25,25.481066,29.34147
2167.png,24554.123,29893.938,26.222723,30.094263
2168.png,24665.887,29940.475,26.294262,30.259163
2169.png,24816.264,30157.752,26.4136,30.362734
217.png,21144.275,24513.496,29.2165,32.50792
2170.png,24050.518,29272.414,26.757803,30.604761
2171.png,23859.816,28996.49,26.757318,30.399506
2172.png,22472.588,27454.818,28.041647,31.678036
2173.png,20994.693,25377.555,30.112856,33.51554
2174.png,20432.238,24451.764,31.425684,35.027122
2175.png,21020.162,24931.568,30.775202,34.5545
2176.png,20672.451,24370.094,31.561466,35.395016
2177.png,22192.736,25861.32,30.020754,34.050945
2178.png,21298.092,24825.074,30.799583,34.693005
2179.png,23508.48,27161.076,28.189821,32.414333
218.png,20777.3,24033.42,30.321674,33.909164
2180.png,23182.215,26960.285,28.744173,33.05072
2181.png,20422.836,23854.057,31.5883,35.465244
2182.png,20960.385,24887.738,31.002,34.87606
2183.png,20108.416,24009.723,32.072887,35.66653
2184.png,23269.514,34029.594,34.326965,38.035133
2185.png,23186.363,33675.51,34.625923,38.46359
2186.png,23387.484,33833.63,34.181606,38.40296
2187.png,22904.986,32756.633,34.13393,38.273617
2188.png,21785.09,31348.986,34.49282,38.187923
2189.png,21862.5,31396.912,34.47652,38.126354
219.png,19527.354,22766.268,32.223125,35.731907
2190.png,24530.014,34673.305,33.803524,37.988968
2191.png,27474.412,36570.29,31.124672,36.15287
2192.png,27795.129,36716.55,31.006678,36.223473
2193.png,30605.182,39074.047,28.6017,34.447712
2194.png,30270.207,38427.45,27.922237,33.529217
2195.png,29969.996,37989.406,28.157812,33.944443
2196.png,30877.963,38741.656,26.796879,32.278767
2197.png,29797.22,37457.777,27.30152,32.71792
2198.png,28901.023,36307.89,26.943079,31.753437
2199.png,30147.504,37107.574,27.251764,32.92677
220.png,20297.424,23468.771,31.23779,34.840103
2200.png,28103.307,34742.164,28.437689,34.101078
2201.png,29432.303,36101.594,27.357985,32.86628
2202.png,29045.662,35685.004,27.312038,32.75839
2203.png,28888.889,35436.008,27.347744,32.82732
2204.png,27925.889,33107.47,24.453606,28.819418
2205.png,25143.686,30139.203,26.672115,30.797997
2206.png,24657.459,29992.414,27.878574,32.103855
2207.png,24143.174,29252.014,27.93974,32.03173
2208.png,23711.096,28922.074,28.36953,32.478867
2209.png,23881.49,29171.455,28.404963,32.52468
221.png,26074.117,28845.371,23.70617,26.972454
2210.png,23284.217,28511.91,28.71279,32.723576
2211.png,22640.973,27875.953,29.495459,33.366783
2212.png,23750.207,29278.6,29.201065,33.295742
2213.png,23946.293,29378.566,27.958881,31.943737
2214.png,23663.861,29284.2,27.872738,31.48421
2215.png,22964.328,28581.555,29.091454,32.769627
2216.png,23837.111,29590.613,28.36465,32.177647
2217.png,22730.775,28084.078,29.485306,33.360733
2218.png,22322.48,27411.629,29.189672,32.817944
2219.png,22753.447,28148.191,29.129059,32.80812
222.png,21903.883,24865.057,28.486654,32.044945
2220.png,22986.666,28349.531,28.744503,32.462902
2221.png,22738.137,28238.176,29.12826,32.822815
2222.png,21798.895,27207.209,30.289959,33.912052
2223.png,21342.984,26514.766,30.329102,33.841103
2224.png,21317.633,26590.838,30.826874,34.207165
2225.png,21987.965,27648.012,30.92417,34.511955
2226.png,22414.328,27962.703,30.146997,33.734673
2227.png,22325.807,28011.408,30.566124,34.28987
2228.png,22337.994,28027.314,30.568193,34.27818
2229.png,22258.77,27821.469,30.491308,34.383114
223.png,22710.11,25706.648,27.287518,30.840662
2230.png,23139.893,28811.6,29.961004,33.93424
2231.png,23858.662,29196.941,29.147196,33.36533
2232.png,24520.434,29903.242,28.446598,32.76798
2233.png,24741.477,30075.426,27.73365,32.150017
2234.png,24689.025,30052.762,28.043762,32.444374
2235.png,24627.137,30034.105,28.12459,32.48231
2236.png,25016.588,29995.701,26.705414,30.848583
2237.png,24705.766,29711.7,26.988798,31.0898
2238.png,24571.02,29360.754,26.704409,30.779366
2239.png,25393.465,30567.717,26.482788,30.60563
224.png,21291.027,24369.354,29.24117,32.772995
2240.png,25802.172,31003.031,25.637253,29.71577
2241.png,25428.1,30683.213,26.038797,30.140373
2242.png,24797.498,29960.734,26.717459,30.83687
2243.png,24397.904,29677.63,27.430723,31.57826
2244.png,24403.354,29590.338,27.154688,31.179743
2245.png,24629.162,29959.54,26.972624,31.051208
2246.png,24423.78,29712.375,27.129892,31.232374
2247.png,24700.586,29878.49,26.914167,31.011412
2248.png,24500.873,29754.074,26.961683,31.152555
2249.png,24015.027,29136.18,27.448997,31.436178
225.png,19579.945,22441.592,31.380468,34.64761
2250.png,23542.57,28768.236,28.115114,32.106167
2251.png,24486.152,30226.248,27.79401,32.086346
2252.png,25018.4,30783.97,27.480967,31.924637
2253.png,25765.01,31990.566,27.562838,32.21239
2254.png,25524.303,31889.182,27.843967,32.32423
2255.png,25117.03,31398.639,28.048567,32.445274
2256.png,25592.43,32038.592,27.47439,31.92912
2257.png,25590.662,32379.713,28.001268,32.43392
2258.png,24442.783,30907.707,28.855915,33.115517
2259.png,24963.906,31289.959,27.187847,31.31656
226.png,19071.693,21785.875,31.71419,34.851685
2260.png,24999.08,31488.234,27.341555,31.409008
2261.png,25082.06,31457.178,27.333832,31.327326
2262.png,25944.629,32183.518,26.570133,30.73888
2263.png,26018.37,31926.373,25.836811,29.96164
2264.png,25162.863,31174.65,26.822529,30.786713
2265.png,24460.514,30385.717,27.237886,31.150122
2266.png,24383.658,30297.781,27.362425,31.29775
2267.png,23841.932,29966.803,28.403143,32.37372
2268.png,23233.564,29151.783,29.035124,32.93987
2269.png,23130.547,28880.041,30.280344,34.44071
227.png,20691.504,23984.656,29.944305,32.97618
2270.png,23872.818,29581.365,29.686241,33.93138
2271.png,24784.748,30636.865,28.79012,33.137623
2272.png,24241.98,29991.086,29.461159,33.86117
2273.png,25544.783,31307.184,28.360807,33.015213
2274.png,25760.266,31361.18,28.02926,32.661514
2275.png,25669.75,31132.521,27.7513,32.40099
2276.png,25143.139,30748.793,28.903486,33.56671
2277.png,27431.654,32886.68,26.133566,30.877052
2278.png,26605.416,31738.727,26.460123,31.172157
2279.png,33040.72,37216.89,18.221653,21.180914
228.png,20325.7,23351.617,29.70633,32.45529
2280.png,31493.172,35937.81,20.173431,23.713158
2281.png,29995.084,34593.17,21.711782,25.606098
2282.png,33050.605,37532.54,18.748802,21.990269
2283.png,33066.12,37369.105,19.30957,23.412136
2284.png,32064.432,36628.53,20.772614,25.505804
2285.png,28461.564,33507.324,25.001556,30.75873
2286.png,28414.63,33645.434,25.214128,30.954407
2287.png,28191.578,33488.312,25.54855,31.330753
2288.png,29158.707,34402.523,24.74507,30.639977
2289.png,26499.29,32358.94,28.26259,33.705757
229.png,18938.742,22262.57,31.649029,34.38425
2290.png,26915.582,32729.387,28.156551,33.826824
2291.png,28157.578,33290.36,25.620695,31.23358
2292.png,29379.533,34593.977,24.630112,30.51882
2293.png,29816.643,34817.805,23.909458,29.88124
2294.png,30481.135,35104.12,22.80946,28.75007
2295.png,31743.936,36235.3,21.4982,27.429432
2296.png,32437.943,36909.406,20.678509,26.096258
2297.png,31485.61,35851.254,20.879816,25.714533
2298.png,30060.256,34144.465,20.455854,23.942148
2299.png,28513.482,32394.004,21.25916,24.368557
230.png,19394.596,22847.025,31.441324,34.24007
2300.png,28946.975,32654.53,20.542185,23.523277
2301.png,27053.6,31053.602,23.072786,26.538832
2302.png,25889.617,30035.334,24.508947,28.176731
2303.png,24851.994,28924.945,25.635702,29.33348
2304.png,22711.262,28011.068,31.36938,35.809288
2305.png,22189.424,26960.656,30.856012,35.146767
2306.png,21796.643,26694.459,31.052326,34.969463
2307.png,21749.957,26489.514,30.746054,34.65774
2308.png,22273.201,27277.531,30.43112,34.525898
2309.png,21998.576,27034.354,31.070385,35.22782
231.png,19518.996,23315.559,32.093967,35.191193
2310.png,21489.432,26458.992,31.353226,35.345856
2311.png,21769.719,26961.787,31.30209,35.320442
2312.png,21889.18,27022.605,30.938862,34.95063
2313.png,22453.674,27753.07,30.904844,35.160236
2314.png,22150.1,27343.771,31.382284,35.66553
2315.png,21448.885,26362.879,31.70084,35.778687
2316.png,22250.836,27773.63,30.744621,34.933056
2317.png,22430.473,28077.596,30.643381,34.732544
2318.png,22842.242,28187.156,29.73997,33.890205
2319.png,22864.574,28023.1,29.426048,33.587067
232.png,22427.121,27435.578,30.451977,34.410168
2320.png,23203.273,28894.906,28.497894,32.542805
2321.png,22892.367,28411.07,28.858114,32.92285
2322.png,23744.191,29487.643,28.232534,32.282825
2323.png,24781.408,30688.436,27.353472,31.710571
2324.png,25935.258,31547.443,26.040123,30.649502
2325.png,28732.557,34081.105,23.203463,28.13995
2326.png,28967.908,34290.86,22.615135,27.492172
2327.png,27877.705,33499.28,23.63645,28.403894
2328.png,26678.885,32371.992,24.604038,29.065596
2329.png,25569.29,31314.264,25.879883,30.318068
233.png,20863.125,26720.52,31.047895,34.05807
2330.png,24270.96,30101.428,27.231993,31.529686
2331.png,23665.584,29674.879,28.424953,32.42893
2332.png,23381.373,29169.766,28.250944,32.395542
2333.png,22962.436,28738.436,28.84941,32.89801
2334.png,22142.87,27604.764,30.20941,34.02488
2335.png,21210.11,26017.078,31.403046,35.085575
2336.png,20739.936,25519.785,31.906067,35.4972
2337.png,22414.848,27514.822,30.062275,33.84233
2338.png,23712.832,28629.879,28.30291,32.02461
2339.png,26275.697,31494.643,26.086008,30.149048
234.png,22116.62,29504.562,31.784592,35.43761
2340.png,25276.203,30294.027,26.822432,30.716635
2341.png,15431.882,20251.746,43.11545,46.456226
2342.png,15718.063,20671.63,42.51173,46.298264
2343.png,16925.236,22215.264,41.239483,45.848656
2344.png,17822.08,23303.613,39.313843,44.132736
2345.png,18341.754,23403.152,35.28861,38.412
2346.png,19082.416,24662.447,34.681767,38.139248
2347.png,22514.154,28493.523,30.631145,35.18486
2348.png,21782.639,26918.568,29.403154,32.738686
2349.png,23549.256,28950.188,26.859499,29.913198
235.png,22902.986,31481.04,32.85161,36.728016
2350.png,20955.178,26816.127,31.486147,35.12293
2351.png,21257.848,27267.805,31.044807,34.44154
2352.png,21376.41,27917.848,31.21248,34.602108
2353.png,21284.713,29131.305,33.7501,37.289684
2354.png,21544.723,29735.297,34.008797,37.68181
2355.png,24678.678,33603.26,33.045536,37.922325
2356.png,26209.447,34863.27,30.724382,35.79972
2357.png,28991.541,36836.156,26.447847,30.613993
2358.png,27472.291,35247.125,28.250734,32.893997
2359.png,27865.613,36032.164,29.34517,34.577225
236.png,23094.322,31600.156,32.44136,36.25776
2360.png,27509.008,34663.9,28.083704,33.79256
2361.png,26633.756,33149.664,27.957724,33.466156
2362.png,26958.953,33553.766,27.40595,32.31598
2363.png,28501.96,34838.87,26.371075,31.336418
2364.png,29883.658,35983.74,25.27177,30.34702
2365.png,27639.58,33226.367,25.682224,29.970303
2366.png,26883.697,32629.111,26.420687,30.567652
2367.png,22275.07,27140.773,29.884378,33.8056
2368.png,22225.943,27328.33,31.122866,35.391033
2369.png,23158.547,28785.854,31.492725,36.17433
237.png,24235.72,32397.342,30.696114,34.428852
2370.png,22092.445,27134.346,31.314182,35.622982
2371.png,22653.842,27926.686,30.997086,35.386192
2372.png,22192.736,27423.525,30.56092,34.635635
2373.png,21976.566,27181.309,30.857742,34.896244
2374.png,21766.826,27194.947,32.225037,36.360706
2375.png,22127.824,27446.111,32.075676,36.363792
2376.png,22992.074,28462.643,31.812658,36.49224
2377.png,22086.287,26981.098,31.251476,35.37044
2378.png,22029.324,26891.225,31.39772,35.504803
2379.png,21607.238,26438.754,31.829773,35.89559
238.png,23644.16,31473.672,30.791176,34.544205
2380.png,21373.326,26189.525,32.068398,36.134052
2381.png,23160.006,28509.139,30.381454,34.975113
2382.png,24381.865,29745.416,29.110102,33.688354
2383.png,25336.963,31220.656,28.150116,32.743156
2384.png,24910.33,31597.54,28.169302,33.006393
2385.png,25963.111,32450.678,26.649212,31.242264
2386.png,25982.055,32349.432,26.876354,31.60183
2387.png,27602.143,35068.332,27.560844,33.299686
2388.png,29405.61,36846.938,25.82268,31.908651
2389.png,32764.412,40060.28,22.758654,28.643677
239.png,25450.262,33437.965,29.227615,33.37692
2390.png,34109.773,41327.24,21.128706,26.55079
2391.png,26415.045,32926.273,26.971214,32.34456
2392.png,26894.135,33851.23,27.936737,32.715683
2393.png,25197.049,31507.984,29.103176,33.66094
2394.png,24171.367,30722.354,30.750904,35.375202
2395.png,23636.244,30268.6,31.352232,35.95947
2396.png,24884.78,31187.2,30.483288,35.526188
2397.png,24350.492,30334.463,30.828999,35.782185
2398.png,29600.115,35598.992,26.263353,32.503017
2399.png,34787.07,40093.965,20.91446,27.345617
240.png,25696.8,33742.887,29.061554,33.22922
2400.png,27055.844,33039.453,26.991434,31.993198
2401.png,28651.795,34972.2,26.1008,31.483442
2402.png,25019.217,31351.918,29.455036,34.38242
2403.png,25786.99,32600.248,29.049177,33.696136
2404.png,25885.352,32509.49,29.504316,34.392406
2405.png,27048.22,33491.63,28.062075,33.066227
2406.png,29745.543,36005.242,25.547638,31.026155
2407.png,28704.016,35041.13,26.45353,31.71354
2408.png,27184.582,33598.516,27.730124,32.73868
2409.png,27636.941,34081.81,27.196638,32.3317
241.png,26286.133,34151.867,28.579054,32.950348
2410.png,25447.697,31774.508,28.556929,33.118713
2411.png,24608.736,31121.271,29.418234,33.77285
2412.png,25478.393,31647.066,27.40179,31.659985
2413.png,24402.94,30102.885,27.005783,30.57064
2414.png,23964.89,29591.283,27.300129,30.863256
2415.png,24431.268,29804.453,26.506954,30.06218
2416.png,24096.975,29336.58,26.70701,30.18401
2417.png,23859.16,29145.904,26.733603,30.166151
2418.png,24450.57,29985.791,26.56286,29.981554
2419.png,24181.19,29526.82,26.523226,29.95408
242.png,27344.93,34991.727,27.029974,31.187958
2420.png,26831.705,32145.727,23.880466,26.989902
2421.png,24738.928,30171.043,25.889208,29.319508
2422.png,25338.477,30993.7,25.544563,29.134354
2423.png,25790.459,31741.484,25.360132,28.949787
2424.png,26046.918,31949.621,25.16878,28.907974
2425.png,26775.408,32637.193,24.240833,27.984097
2426.png,25845.582,31401.014,24.618671,28.444527
2427.png,25634.486,30956.26,24.793455,28.494272
2428.png,25632.684,30883.322,24.588182,28.272728
2429.png,25279.863,30464.375,24.875063,28.47705
243.png,27634.076,35471.754,26.917908,31.243221
2430.png,25022.45,30258.688,25.31189,28.837566
2431.png,25024.53,30437.531,25.749893,29.522943
2432.png,25495.588,31325.662,26.448492,30.643333
2433.png,25016.88,30618.46,26.113577,30.000816
2434.png,24014.508,29584.344,27.097713,30.778677
2435.png,23878.857,29443.746,27.086586,30.803835
2436.png,23614.508,29333.918,27.527094,31.113216
2437.png,23926.193,29782.592,27.84407,31.735603
